comparison,method,m,epoch,update,train_loss_step,train_acc_step,train_eval_loss,train_eval_acc,test_loss,test_acc,generalization_gap,elapsed_sec
same_epochs,n_sam,,162,162,1.789359108505249,0.35288,1.763352269668579,0.36598,1.7575805252075196,0.3708,-0.004819999999999991,3895.9604394435883
same_epochs,n_sam,,163,163,1.7875680981826783,0.35296,1.7701148693847657,0.36408,1.764731262588501,0.3688,-0.004720000000000002,3941.5941870212555
same_epochs,n_sam,,164,164,1.7846280926895142,0.35638,1.7636342391967774,0.36682,1.7580812522888183,0.3704,-0.0035800000000000276,3952.2478878498077
same_epochs,n_sam,,165,165,1.7819902179336549,0.35812,1.762827646408081,0.36806,1.757197886657715,0.3733,-0.005240000000000022,3962.846764087677
same_epochs,n_sam,,166,166,1.7810584824371338,0.3568,1.7602837073516846,0.36918,1.7546096685409547,0.373,-0.00381999999999999,4005.2021882534027
same_epochs,n_sam,,167,167,1.7760573802947999,0.35604,1.7615927206420898,0.36764,1.7561512321472168,0.3708,-0.003159999999999996,4015.857274055481
same_epochs,n_sam,,168,168,1.779148507385254,0.35616,1.7551256762695313,0.37024,1.7494984428405762,0.3719,-0.0016599999999999948,4061.558540582657
same_epochs,n_sam,,169,169,1.772171407546997,0.36032,1.7574330130767821,0.37066,1.7518034269332885,0.3733,-0.002640000000000031,4072.2252728939056
same_epochs,n_sam,,170,170,1.7743401148986817,0.35866,1.7507460596084594,0.37114,1.7451612300872803,0.3742,-0.0030599999999999516,4082.731222629547
same_epochs,n_sam,,171,171,1.7711935462188722,0.35864,1.756495923500061,0.36976,1.751289934539795,0.3694,0.00035999999999997145,4125.411506175995
same_epochs,n_sam,,172,172,1.7713254615020753,0.36064,1.7503941326522827,0.37068,1.744807918548584,0.3751,-0.0044199999999999795,4136.00466966629
same_epochs,n_sam,,173,173,1.768242548866272,0.35816,1.7457097580718994,0.37378,1.7396746522903443,0.3757,-0.0019199999999999773,4181.777106285095
same_epochs,n_sam,,174,174,1.7640311263656616,0.36176,1.7522731271362304,0.37088,1.7464702577590943,0.3727,-0.0018199999999999883,4192.279131650925
same_epochs,n_sam,,175,175,1.7648722894668578,0.35922,1.7439039658355713,0.37456,1.7380018814086915,0.3761,-0.0015399999999999858,4202.939968824387
same_epochs,n_sam,,176,176,1.7637928923797608,0.36156,1.746009443359375,0.3751,1.740190522003174,0.3787,-0.003599999999999992,4245.27845788002
same_epochs,n_sam,,177,177,1.7620318395996093,0.36108,1.7369251502227783,0.37608,1.7306276817321777,0.3788,-0.00272,4255.9058294296265
same_epochs,n_sam,,178,178,1.7611082445907593,0.36176,1.7443832385635376,0.37216,1.738506900024414,0.3759,-0.003740000000000021,4301.525477409363
same_epochs,n_sam,,179,179,1.7589284192276,0.36258,1.7439610919952393,0.37266,1.7381865104675294,0.3759,-0.0032400000000000206,4312.094370365143
same_epochs,n_sam,,180,180,1.7587119982910155,0.36368,1.732013829421997,0.37972,1.7257131771087646,0.3834,-0.0036800000000000166,4322.59575510025
